conversation_id,message_id,sender_id,text,is_answered,sentiment,category,intent,type,is_internal,timestamp,response_time
,9f298983-e31b-468f-a14d-bf25f9f5170b,bf17272dc3f0,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Hayır,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,True,2025-06-15T17:11:35,0:00:01
,9f298983-6832-4e4f-b7d8-090ff4584de4,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-06-15T17:11:35,0:00:00
,9f298989-33ac-4462-816a-7631ebda2ef7,bf17272dc3f0,"Maalesef, **Gaziantep Şehitkamil** ve yakın ilçelerde, sadece pasta ve meşrubat ikramı sunan, en uygun fiyatlı nişan mekanlarıyla ilgili şu anda doğrudan bir sonuç bulamadım.

Dilerseniz:
- İkram tercihinizi ""kokteyl"" veya ""yemekli"" olarak da genişletebilirim.
- Farklı bir bütçe aralığı belirtebilirsiniz.
- Veya başka bir ilçe ya da hizmet türü için tekrar arama yapabilirim.

Kriterlerinizi biraz esnetmek ister misiniz, yoksa başka bir öneri veya arama yapmamı ister misiniz?",Hayır,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T17:11:39,0:00:04
,9f29bd44-f1e3-4f55-8d42-42c770ce837c,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:36:18,
,9f29bd45-1197-4cde-8ef4-48633f15b785,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Evet,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-06-15T19:36:18,0:00:00
,9f29bd53-7cc7-4023-8d67-d9065a7e2c1a,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:36:28,0:00:10
,9f29bd5d-7a6a-49c7-ae4c-0b1d96575e53,bf17272dc3f0,"Merhaba! Görünüşe göre ""SHEYALTOPCU"" şeklinde bir bilgi verdiniz. Size daha iyi yardımcı olabilmem için biraz daha detay alabilir miyim?

Örneğin;
- Ne tür bir etkinlik planlıyorsunuz? (Düğün, kına, nişan, sünnet vb.)
- Hangi hizmeti arıyorsunuz? (Düğün mekanı, organizasyon firması, fotoğrafçı vb.)
- Etkinliğinizi hangi şehir ve ilçede yapmak istiyorsunuz?

Bana bu bilgileri iletebilir misiniz? Böylece size en uygun önerileri sunabilirim!",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:36:34,0:00:06
,9f29bd92-637a-43f8-b018-7fbb8a05efa2,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:37:09,0:00:35
,9f29bd98-ca57-474d-b97b-266a9b8504bd,bf17272dc3f0,"Sanırım ""SHEYALTOPCU"" bir isim ya da marka olabilir. Size yardımcı olabilmem için biraz daha bilgiye ihtiyacım var. 

Lütfen aşağıdaki sorulardan birini yanıtlayabilir misiniz?
- Hangi tür etkinlik için arayıştasınız? (Düğün, kına, nişan vb.)
- Hangi hizmeti almak istiyorsunuz? (Mekan, organizasyon, fotoğrafçı vb.)
- Etkinlik hangi şehir ve ilçede olacak?

Dilerseniz, ""SHEYALTOPCU"" ile ilgili özel bir isteğiniz varsa onu da paylaşabilirsiniz. Size en uygun önerileri sunmam için biraz daha detay verir misunuz?",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:37:13,0:00:04
,9f29bdf8-f429-4ce6-a274-f28e9625b946,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:38:16,0:01:03
,9f29be00-c4d8-4e50-9314-edce0b8b0673,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:38:21,0:00:05
,9f29be9c-da42-45fa-9fdc-3b05b9019785,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:40:04,0:01:43
,9f29bea2-41ac-4004-b2ac-6ec17c84fce5,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: ""Düğün mekanı arıyorum"" ya da ""Kına organizasyonu istiyorum"" gibi bir bilgi verirseniz hemen yardımcı olabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:40:07,0:00:03
,9f29bec9-40c2-4966-a070-41a029967b98,e0a48809452c,Tüz bitti söz güzel söz özel takmak tespihi bulmak,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:40:33,0:00:26
,9f29bece-a4c0-4d3f-a9ef-04fb55eae648,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yalnızca düğün, kına, nişan ve benzeri etkinlikler için mekan ve hizmet önerilerinde yardımcı olabilirim. Eğer düğün veya benzeri bir etkinlik planlıyorsanız, detay verirseniz hemen yardımcı olabilirim!",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:40:36,0:00:03
,9f29bf23-9f1e-4d29-a8ff-df3713eb3ef3,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:41:32,0:00:56
,9f29bf29-fbfe-4b78-87fd-2e9eb7507635,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:41:36,0:00:04
,9f29bf39-b39a-40c0-a047-e33f568f7e75,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:41:47,0:00:11
,9f29bf40-d33f-4c03-b938-054c8d28ab5b,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: ""Düğün mekanı arıyorum"" ya da ""Kına organizasyonu istiyorum"" gibi bir bilgi verirseniz hemen yardımcı olabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:41:51,0:00:04
,9f29bf4a-eb1b-449b-8cf5-d18afcc53203,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:41:58,0:00:07
,9f29bf4e-e641-476e-aba3-9623b1848b61,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için, lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:42:00,0:00:02
,9f29bf9a-e078-43cc-a55f-03954f696da2,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:42:50,0:00:50
,9f29bfa0-f3fa-45d9-bc21-a32e78f33240,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:42:54,0:00:04
,9f29bfa4-f793-44a0-b467-597d824c5d0d,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:42:57,0:00:03
,9f29bfa8-426c-404d-883b-d77132e25aac,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:42:59,0:00:02
,9f29bfb7-1916-41f0-affc-9717f27bc073,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:43:09,0:00:10
,9f29bfc8-f003-48de-8c55-5b1a31c02d72,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: ""Düğün mekanı arıyorum"" ya da ""Kına organizasyonu istiyorum"" gibi bir bilgi verirseniz hemen yardımcı olabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:43:20,0:00:11
,9f29bfcd-cdfe-41ef-8ce6-7d023e5e5d4b,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:43:24,0:00:04
,9f29bfd5-e7bb-4d12-8d58-6e2f5a4896c5,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:43:29,0:00:05
,9f29bfe2-4c08-4eca-9c8a-35f59f35a3a8,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:43:37,0:00:08
,9f29bfe7-021c-4e0a-9858-5269ac259365,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: ""Düğün mekanı arıyorum"" ya da ""Kına organizasyonu istiyorum"" gibi bir bilgi verirseniz hemen yardımcı olabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:43:40,0:00:03
,9f29c03f-23a6-4e7b-9b1d-90a82490fda6,e0a48809452c,2819,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:44:38,0:00:58
,9f29c045-5261-4c86-ac1d-965b7452f1cd,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yalnızca düğün, kına, nişan ve benzeri etkinlikler için mekan ve hizmet önerilerinde yardımcı olabilirim. Eğer bir etkinlik planlıyorsanız, lütfen etkinlik türünüzü ve almak istediğiniz hizmeti belirtin. Size en uygun önerileri sunabilmem için bu bilgiler gerekli.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:44:42,0:00:04
,9f29c059-db49-4250-a65a-01b5685542bd,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:44:55,0:00:13
,9f29c061-8878-4fe2-8452-9cb4104e4626,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:45:00,0:00:05
,9f29c186-d565-422f-baba-03202945ed02,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:48:13,0:03:13
,9f29c18d-0fe8-4932-bb06-6d6bfb32f458,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü (örneğin düğün, kına, nişan vb.) veya almak istediğiniz hizmeti (örneğin düğün mekanı, organizasyon firması, fotoğrafçı vb.) belirtir misiniz? Böylece size en uygun önerileri sunabilirim.",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:48:17,0:00:04
,9f29c19d-6b19-41d0-951c-6ff775dd014d,e0a48809452c,SHEYALTOPCU,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T19:48:27,0:00:10
,9f29c1a2-98c2-49a6-bd92-693c6f8cc88b,bf17272dc3f0,"Bu konu hakkında bir fikrim yok. Size yardımcı olabilmem için lütfen etkinlik türünüzü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: ""Düğün mekanı arıyorum"" ya da ""Kına organizasyonu istiyorum"" gibi bir bilgi verirseniz hemen yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T19:48:31,0:00:04
,9f2a1823-2803-4b84-a13b-53e823687d3c,bf17272dc3f0,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Hayır,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T23:50:24,
,9f2a1823-4b6f-4bd0-9185-96cd68978a98,bf17272dc3f0,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Hayır,Nötr,Diğer,Genel Sorgu,OPTIONS,False,2025-06-15T23:50:24,0:00:00
,9f2a1831-4066-4108-a289-6887d570e9a6,,Kına,Evet,Nötr,Kına,Genel Sorgu,SELECTED_OPTION,False,2025-06-15T23:50:33,0:00:09
,9f2a1836-2885-4586-9763-ab3015d148ef,bf17272dc3f0,"Harika, **kına gecesi** organizasyonu için yardımcı olabilirim! Size en uygun önerileri sunabilmem için birkaç bilgiye daha ihtiyacım olacak:

Hangi şehir ve ilçede kına gecesi yapmak istiyorsunuz?",Evet,Pozitif,Kına,Bilgi Soruyor,TEXT,False,2025-06-15T23:50:36,0:00:03
,9f2a186c-4021-4f33-8296-89abd81e01ce,1af497126d76,Yalova merkez,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:51:11,0:00:35
,9f2a1871-86b4-4375-ac82-0a7a35fa0ac9,bf17272dc3f0,"Teşekkürler! **Yalova Merkez**'de kına gecesi için mekan veya organizasyon firması mı arıyorsunuz? Yoksa her ikisi için de öneri ister misiniz? 

Ayrıca, tahmini bir tarih belirlediniz mi? (Yıl-ay veya tam tarih olarak paylaşabilirsiniz.)",Evet,Nötr,Düğün Mekanı,Randevu Alıyor,TEXT,False,2025-06-15T23:51:15,0:00:04
,9f2a18e3-dff2-48b8-939c-7811cc74aa5c,1af497126d76,Mekan ve icerigi  gun olarak Ekim 30,Evet,Negatif,Düğün Mekanı,Genel Sorgu,TEXT,False,2025-06-15T23:52:30,0:01:15
,9f2a18ea-3bd3-4c21-b857-d68662c25d94,bf17272dc3f0,"Çok güzel! 30 Ekim tarihinde, **Yalova Merkez**'de kına gecesi için hem mekan hem de içerik (organizasyon, süsleme, ikram vb.) arıyorsunuz.

Size daha uygun öneriler sunabilmem için birkaç sorum daha olacak:

1. **Tahmini davetli sayınız nedir?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta ve meşrubat gibi)
3. **Kişi başı veya toplam bütçeniz var mı?**
4. Mekan tercihiniz var mı? (Açık alan, kapalı alan, otel, salon vb.)

Bu bilgileri paylaşırsanız, size en uygun kına gecesi mekanlarını ve organizasyon firmalarını önerebilirim.",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T23:52:34,0:00:04
,9f2a19a8-2eaa-4b97-8c09-0e63098ce25e,1af497126d76,Kapali alan ve 200 kisi kapasite li ve kina gecesi icerigi ne veriyor,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:54:38,0:02:04
,9f2a19b3-d9b4-43a0-85c7-8aceb172578d,bf17272dc3f0,"Çok teşekkürler! Şu ana kadar topladığım bilgiler:

- **Etkinlik türü:** Kına gecesi  
- **Şehir/İlçe:** Yalova Merkez  
- **Tarih:** 30 Ekim  
- **Mekan tercihi:** Kapalı alan  
- **Davetli sayısı:** 200 kişi  

Şimdi, Yalova Merkez ve yakın ilçelerde, kapalı alanda 200 kişilik kapasiteye sahip kına gecesi mekanlarını ve içeriklerini araştıracağım.

Ayrıca, mekanların kına gecesi için genellikle sunduğu içerikler şunlardır:
- Kına tahtı ve kına takımı
- Nedime ekibi ve dans gösterileri
- DJ veya canlı müzik
- Kına tepsisi, kına mumları, el gülleri
- İkramlar (yemekli, kokteyl veya pasta/meşrubat)
- Mekan süslemesi ve masa düzeni
- Fotoğraf ve video çekimi
- Gelin kaftanı ve bindallı temini

Şimdi, bütçe aralığınızı da öğrenebilir miyim? (Kişi başı veya toplam bütçe olarak paylaşabilirsiniz.) Böylece, hem mekan hem de içerik açısından size en uygun seçenekleri sunabilirim.

Bütçenizi belirtirseniz hemen önerilere geçebilirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T23:54:46,0:00:08
,9f2a1a38-b43e-4271-b3c3-3ec384d2cba9,1af497126d76,Aslinda biximde karistigimiz durum su,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:56:13,0:01:27
,9f2a1a41-be11-4279-bb6a-add20277508a,bf17272dc3f0,"Tabii, sizi dikkatle dinliyorum. **Karışık olan durumu** bana detaylıca anlatabilirsiniz. Size en doğru şekilde yardımcı olabilmem için yaşadığınız kafa karışıklığını paylaşır mısınız? Özellikle hangi konuda kararsız kaldınız veya kafanızı karıştıran nedir? 

Örneğin:
- Mekan mı, organizasyon mu, yoksa her ikisi mi gerekli?
- İçerikte neler olmalı, neler olmamalı?
- Bütçe, kapasite, ikram gibi detaylarda mı kararsızsınız?

Sizi daha iyi anlayıp, adım adım yardımcı olabilmem için detay verirseniz çok sevinirim!",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T23:56:19,0:00:06
,9f2a1a7d-ed36-4b42-b9c3-90f6aecc80e7,1af497126d76,Irganizazyon mekan olsun ma,Evet,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,False,2025-06-15T23:56:59,0:00:40
,9f2a1a8f-1b7b-4436-8fa4-e6af4566ebf4,bf17272dc3f0,"Anladım, aslında en çok **mekan mı yoksa organizasyon firması mı tutmalıyız** konusunda kararsızsınız, doğru mu?

Kısaca açıklayayım:

### 1. Sadece Mekan Tutarsanız:
- Mekan size sadece salonu ve temel hizmetleri (masa-sandalye, ışık, ses sistemi gibi) sunar.
- Kına gecesine özel süslemeler, kına tahtı, nedime ekibi, kına aksesuarları gibi detayları genellikle sizin ayrıca bir organizasyon firmasından almanız gerekir.
- İkramlar (yemek, pasta, içecek) bazen mekan tarafından sağlanır, bazen dışarıdan getirmeniz gerekir.

### 2. Organizasyon Firması Tutarsanız:
- Organizasyon firması, kına gecesinin tüm detaylarını (süsleme, kına tahtı, nedime ekibi, kına aksesuarları, müzik, dans gösterileri, fotoğraf/video çekimi vb.) sizin adınıza planlar ve uygular.
- Organizasyon firmasıyla anlaşınca, genellikle mekanla da iş birliği yaparlar veya size uygun mekan önerirler.
- Siz sadece davetlilerinizle ilgilenirsiniz, tüm detaylarla firma ilgilenir.

### 3. Hem Mekan Hem Organizasyon:
- En sorunsuz ve rahat çözüm budur. Mekanı tutarsınız, organizasyon firması da tüm kına gecesi içeriklerini hazırlar.
- Bazı mekanlar kendi organizasyon hizmetini de sunar, bu durumda tek bir yerle anlaşmak yeterli olur.

**Siz hangisini daha çok düşünüyorsunuz?**
- Sadece mekan mı arıyorsunuz?
- Sadece organizasyon firması mı?
- Yoksa ikisinin bir arada olduğu bir çözüm mü istersiniz?

Kararınıza göre hemen size en uygun önerileri sunabilirim!",Evet,Nötr,Düğün Mekanı,Bilgi Soruyor,TEXT,False,2025-06-15T23:57:10,0:00:11
,9f2a1aa5-77ee-4efd-b3eb-388834a84ce0,1af497126d76,masalar tamam mek,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:57:24,0:00:14
,9f2a1aae-4946-4f08-a86c-6cdf4430d2b4,bf17272dc3f0,"Anladığım kadarıyla, **mekan ve masa düzeni zaten hazır**. Yani bir salonunuz veya kapalı alanınız var ve masa-sandalye gibi temel ihtiyaçlarınız karşılanmış durumda.

Bu durumda, ihtiyacınız olan şey **kına gecesi organizasyonu**:  
- Kına tahtı  
- Kına takımı ve aksesuarları  
- Nedime ekibi  
- Süsleme  
- Müzik/DJ veya canlı müzik  
- Kına tepsisi, el gülleri, mumlar  
- İsterseniz fotoğraf/video çekimi  
- İkramlar (isteğe bağlı)  

Doğru anladım mı?  
Eğer evet ise, Yalova Merkez ve çevresinde size uygun **kına gecesi organizasyon firmalarını** hemen önerebilirim.

Son olarak, toplam bütçenizi veya başlangıç paketi için düşündüğünüz bir fiyat aralığını paylaşabilir misiniz? Böylece size en uygun firmaları sunabilirim.",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T23:57:30,0:00:06
,9f2a1b07-6f80-48d8-992c-4e5e0f070c5b,1af497126d76,Ben sunu demek istiyorum her,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:58:29,0:00:59
,9f2a1b0e-8531-404b-a9ab-2d839f87ea5d,bf17272dc3f0,"Tabii, sizi dikkatle dinliyorum. Ne demek istediğinizi tam olarak anlatabilirsiniz, ben buradayım ve yardımcı olmaya hazırım. Lütfen aklınızdaki soruyu veya açıklamayı paylaşın, sizi en iyi şekilde yönlendirmek için buradayım!",Evet,Nötr,Diğer,Bilgi Soruyor,TEXT,False,2025-06-15T23:58:33,0:00:04
,9f2a1b1b-b8b1-490a-86c3-229126b8ca06,1af497126d76,hera,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:58:42,0:00:09
,9f2a1b1f-f72e-41a6-8a1e-b74eacf696df,bf17272dc3f0,"Evet, buradayım! Size yardımcı olmak için dinliyorum. Ne sormak veya paylaşmak istersiniz? Karışık olan kısmı ya da aklınızdaki soruyu detaylandırabilirsiniz. Size en uygun çözümü bulmak için buradayım!",Evet,Nötr,Diğer,Bilgi Soruyor,TEXT,False,2025-06-15T23:58:45,0:00:03
,9f2a1b76-8c28-4454-a1ad-bb33ad7ad366,1af497126d76,Yani gercekten en guzeli ozeli olsun ama butce dostu olsun gerekenler y,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:59:41,0:00:56
,9f2a1b86-18dc-40c4-a491-9e1eca2305d6,bf17272dc3f0,"Sizi çok iyi anlıyorum! Herkes gibi siz de **özel, unutulmaz ve güzel bir kına gecesi** hayal ediyorsunuz, ama aynı zamanda **bütçenize uygun** olmasını istiyorsunuz. Bu çok doğal ve mümkün!

Size yardımcı olabilmem için birkaç öneri ve bilgi paylaşmak istiyorum:

---

### 1. **Bütçe Dostu Ama Özel Bir Kına Gecesi İçin Neler Gerekir?**

- **Temel Organizasyon Paketi:**  
  - Kına tahtı ve arka fon  
  - Nedime ekibi (isteğe bağlı)  
  - Kına tepsisi, kına mumları, el gülleri  
  - Mekan süslemesi (minimal ama şık)  
  - Müzik yayını (DJ veya ses sistemi)  
  - Basit ikramlar (kuru pasta, içecek, meyve)  

- **Ekonomik Fotoğraf/Video:**  
  - Profesyonel çekim yerine, uygun fiyatlı bir fotoğrafçı veya yakınlarınızdan biriyle anlaşıp anı ölümsüzleştirebilirsiniz.

- **Kostüm ve Aksesuarlar:**  
  - Bindallı ve kaftan kiralama  
  - Misafirler için küçük hediyelikler (isteğe bağlı)

---

### 2. **Tasarruf Etmenin Yolları**
- Sadece temel organizasyon hizmeti alın, ekstra gösteriler veya büyük ekipler yerine sade bir konsept tercih edin.
- İkramları dışarıdan veya evde hazırlayabilirsiniz.
- Fotoğraf/video için profesyonel yerine yakın çevrenizden destek alabilirsiniz.
- Süslemelerde minimal ama etkili detaylar kullanabilirsiniz.

---

### 3. **Size Uygun Organizasyon Firması Bulabilirim**
Bana yaklaşık bir **bütçe aralığı** (örneğin toplamda 10.000 TL civarı, ya da daha az/daha fazla) belirtirseniz, Yalova Merkez ve çevresinde bütçenize en uygun, hem ekonomik hem de özel hissettirecek organizasyon firmalarını hemen önerebilirim.

---

**Kısacası:**  
- Sade ama şık bir konseptle  
- Temel hizmetleri içeren bir organizasyon paketiyle  
- Bütçenizi aşmadan, özel bir gece yaşamanız mümkün!

Bütçe aralığınızı paylaşırsanız, hemen size uygun firmaları ve paket içeriklerini listeleyebilirim. İsterseniz örnek paket içerikleri de gönderebilirim.

Size başka nasıl yardımcı olabilirim?",Evet,Nötr,Düğün Mekanı,Ürün Arıyor,TEXT,False,2025-06-15T23:59:52,0:00:11
,9f2a1b90-fe3f-4a7c-a4d1-8750e95d05f3,1af497126d76,yapllsin,Evet,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-15T23:59:59,0:00:07
,9f2a1b9e-1de8-4312-801c-ec97eac80450,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-06-16T00:00:07,0:00:08
,9f2a1b9f-4763-48e0-8e7a-2c5b67c8f7b1,bf17272dc3f0,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Hayır,Nötr,Diğer,Genel Sorgu,TEXT,False,2025-06-16T00:00:08,0:00:01
,9f2a1ba0-d5f4-45e7-85c7-23dce4c1deb5,bf17272dc3f0,,Hayır,Nötr,Belirsiz,Belirsiz,FUNCTION_CALL,False,2025-06-16T00:00:09,0:00:01
,9f2a1ba1-91a3-4592-a90e-fc0804a83aff,bf17272dc3f0,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Hayır,Nötr,Düğün Mekanı,Genel Sorgu,TEXT,True,2025-06-16T00:00:10,0:00:01
